Month ,Branch,Item code,type,Description,Qty,Value
2025- Apr,Al Zahra,20000012801,دجاج,GOJEH KEBAB,10,144.72
2025- Apr,Al Zahra,20000012901,دجاج,CHICKEN WITH BARBECUE SPICES,29,477.92
2025- Apr,Al Zahra,20000013001,دجاج,CHICKEN BALLS KOFTA,13,236.86
2025- Apr,Al Zahra,20000013101,دجاج,CHICKEN MASALA,21.817,322.95
2025- Apr,Al Zahra,20000013201,لحم بقري,BEEF BURGER,13,260
2025- Apr,Al Zahra,20000014101,لحم عجل,TAIL KG,1.05,18.26
2025- Apr,Al Zahra,20000014201,لحم عجل,HEART & KIDNEY KG,1.876,24.46
2025- Apr,Al Zahra,20000014801,دجاج,FRESH CHICKEN  900G A GRADE,25.994,336.88
2025- Apr,Al Zahra,20000014901,دجاج,FRESH CHICKEN  1000G A GRADE,56.986,789.28
2025- Apr,Al Zahra,20000015401,دجاج,BREAST BLSL FRESH 450G SFT,96.997,1341.87
2025- Apr,Shate,20000012001,دجاج,CHICKEN THIGHS BONELESS TANDOR,-3.286,-53.5618
2025- Apr,Hadla,20000003801,لحم بقري,MINCED BEEF MEAT KG,-1.195,-43.6414
2025- Apr,Hadla,20000007001,دجاج,CHICKEN BREASTS PLATE DOHA 500,-2,-31.76
2025- Apr,Al Zahra,20000000101,لحم عجل,YOUNG VEAL MEAT KG,-7.4503,-318.220914
2025- Apr,Al Zahra,20000004101,لحم بقري,BEEF LIVER KG,-0.44,-14.5376
2025- Apr,Al Zahra,20000006301,دجاج,CHICKEN 1000G DOHA,-2,-35.66
2025- Apr,Website,0,لحم عجل,لحم بتلو بالعظم,13,575.85
2025- Apr,Website,0,لحم عجل,مكعبات اللحم الصغيرة,6,265.5
2025- Apr,Website,0,لحم عجل,شرائح اللحم,3,118
2025- Apr,Website,0,لحم عجل,موزات بالعظم | عجل,10,490
2025- Apr,Website,0,لحم عجل,موزات صافي | عجل,3,140
2025- Apr,Website,0,لحم عجل,لحم بتلو صافي,28,1491.55
2025- Apr,Website,0,دجاج,صدور الدجاج,68,1560.6
2025- Apr,Website,0,دجاج,شاورما الدجاج,15,295.26
2025- Apr,Website,0,دجاج,فاهيتا الدجاج,20,375.25
2025- Apr,Website,0,دجاج,أفخاذ الدجاج بتتبيلة الكيجن,1,12.5
2025- Apr,Website,0,دجاج,اوصال الدجاج بهارات الشواء,20,375.2
2025- Apr,Website,0,دجاج,ستيك الدجاج بتتبيلة التندوري الحارة,8,149.06
2025- Apr,Website,0,دجاج,مسحب افخاذ الدجاج بتتبيلة التندوري,6,112.5
2025- Apr,Website,0,منتجات اخرى,أفخاذ الدجاج بالتتبيلة الخليجية,4,48.75
2025- Apr,Website,0,دجاج,ستيك الدجاج بالتتبيلة الإيطالية,13,246.4
2025- Apr,Website,0,دجاج,كباب دجاج,2,37.9
2025- Apr,Website,0,دجاج,جوجه كباب,19,311.45
2025- Apr,Website,0,لحم عجل,برجر الشواء - لحم 150جرام,7,255.34
2025- Apr,Website,0,لحم عجل,برجر خالي من الدهون,3,73.77
2025- Apr,Website,0,لحم عجل,برجر الكيجن,21,516.39
2025- Apr,Website,0,لحم عجل,دونر كباب برجر,17,473.75
2025- Apr,Website,0,دجاج,برجر الدجاج - 6 قطع,13,270.25
2025- Apr,Website,0,لحم عجل,كرات اللحم,30,784.87
2025- Apr,Website,0,لحم عجل,شاورما اللحم,25,585.43
2025- Apr,Website,0,لحم عجل,كباب لحم العجل,15,365.06
2025- Apr,Website,0,لحم عجل,ريب أي ستيك,8,286.2
2025- Apr,Website,0,منتجات اخرى,بهارات كل يوم Natural Everyday,1,11.75
2025- Apr,Website,0,منتجات اخرى,بهارات حارة Natural Chilli,1,12.37
2025- Apr,Website,0,منتجات اخرى,بهارات الدجاج Natural Chicken,1,12.37
2025- Apr,Website,0,منتجات اخرى,بهارات اللحم المشوي  Natural Steak and Chops,2,24.12
2025- Apr,Website,0,لحم عجل,تندرلوين ستيك,19,568.5
2025- Apr,Website,0,لحم عجل,لحم هريس,1,28
2025- Apr,Website,0,لحم عجل,كبدة عجل,26,688.22
2025- Apr,Website,0,ضأن,نصف ذبيحة - سواكني,1,695
2025- Apr,Website,0,ضأن,ربع ذبيحة - سواكني,1,399
2025- Apr,Website,0,منتجات اخرى,خبز البرجر,5,32.17
2025- Apr,Website,0,ضأن,لحم غنم بالكيلو,14,823.05
2025- Apr,Website,0,لحم عجل,كفتة السوق لحم,14,368.55
2025- Apr,Website,0,دجاج,فخذ و ساق دجاج,27,243
2025- Apr,Website,0,دجاج,كفتة السوق - دجاج,25,548.9
2025- Apr,Website,0,دجاج,ستيك الدجاج بالخردل والأعشاب,13,247.37
2025- Apr,Website,0,لحم حاشي,لحم حاشي صغير بالعظم,1,34.9
2025- Apr,Website,0,لحم عجل,لحم مفروم عجل صغير - صافي,32,1722.6
2025- Apr,Website,0,منتجات اخرى,بصل مقرمش,1,6.95
2025- Apr,Website,0,منتجات اخرى,شرائح جبن التشيدر,2,24.37
2025- Apr,Website,0,منتجات اخرى,شرائح الجبن السويسري,1,11.87
2025- Apr,Website,0,دجاج,برجر الدجاج الفاخر,9,188.55
2025- Apr,Website,0,لحم عجل,برجر الشواء - لحم,12,331.61
2025- Apr,Website,0,دجاج,دجاج كامل 1100 جم,32,657.09
2025- Apr,Website,0,دجاج,مسالا الدجاج,8,132.6
2025- Apr,Website,0,لحم عجل,لحم مفروم عجل صغير,24,1198.8
2025- Apr,Website,0,دجاج,6 أطباق من صدور الدجاج,26,2529.45
2025- Apr,Website,0,لحم عجل,أوصال لحم - بدون تتبيل,6,199.4
2025- Apr,Website,0,دجاج,أوصال دجاج - بدون تتبيلة,4,91.8
2025- Apr,Website,0,لحم حاشي,لحم حاشي صغير صافي,1,49.25
2025- Apr,Website,0,دجاج,دجاج كامل 1000 جم,18,369
2025- Apr,Website,0,دجاج,دجاج كامل 900 جم,14,275.1
2025- Apr,Website,0,دجاج,دجاج مسحب - بدون عظم,13,256.36
2025- Apr,Website,0,دجاج,شرائح دجاج رفيعة,9,206.55
2025- Apr,Wholesale,,دجاج,1100,7,126
2025- Apr,Wholesale,,لحم بقري,BEEF BONE LESS بقر صافي,34,1203.4
2025- Apr,Wholesale,,دجاج,صدور دجاج بالكيلو CHICKEN BREAST KG,848.4,24535.006
2025- Apr,Wholesale,,دجاج,كباب الدجاج CHICKEN KEBAB,77,1309
2025- Apr,Wholesale,,لحم عجل,كباب لحم عجل VEAL KEBAB,87,1740
2025- Apr,Wholesale,,لحم عجل,كبدة عجل LIVER,21.88,918.96
2025- Apr,Wholesale,,لحم عجل,لحم عجل صافي VEAL BONELESS,313.14,13030.788
2025- Apr,Wholesale,,لحم عجل,لحم فتيلة TENDERLOIN,5.1,295.8
2025- May,Khozama ,10,لحم عجل,لحم بتلو صافي,62.71,3007.36198
2025- May,Khozama ,20,لحم عجل,لحم بتلو بالعظم,55.93,2249.19574
2025- May,Khozama ,30,لحم عجل,لحم بتلو فتيلة,21.975,1509.58694
2025- May,Khozama ,40,لحم عجل,لحم بتلو مفروم,27.025,1293.30733
2025- May,Khozama ,50,لحم عجل,لحم بتلو مفروم صافي,4.575,244.72414
2025- May,Khozama ,60,لحم عجل,كبدة بتلو,27.225,1148.08132
2025- May,Khozama ,70,لحم عجل,ستيك ريب اي بتلو,12.315,720.32555
2025- May,Khozama ,90,لحم عجل,لحم موزات بتلو صافي,14.855,716.26933
2025- May,Khozama ,100,لحم عجل,لحم موزات بتلو بالعظم,0.5,21.34783
2025- May,Khozama ,110,لحم عجل,لحم بتلو مكعبات صغيرة,0.52,29.49982
2025- May,Khozama ,120,لحم عجل,لحم بتلو شرائح رفيعة,10.805,611.79514
2025- May,Khozama ,180,لحم عجل,لحم عجل صافي,62.92,2914.24846
2025- May,Khozama ,190,لحم عجل,لحم عجل بالعظم,28.865,995.9681
2025- May,Khozama ,200,لحم عجل,لحم عجل فتيلة,12.645,768.5961
2025- May,Khozama ,210,لحم عجل,لحم عجل مفروم,72.26,3049.06823
2025- May,Khozama ,220,لحم عجل,لحم عجل مفروم صافي,35.015,1622.29463
2025- May,Khozama ,240,لحم عجل,ستيك ريب اي عجل,0.9,46.17392
2025- May,Khozama ,250,لحم عجل,ستيك فتيلة عجل,6.89,591.25554
2025- May,Khozama ,260,لحم عجل,لحم موزات عجل صافي,29.04,1413.11168
2025- May,Khozama ,270,لحم عجل,لحم موزات عجل بالعظم,1,39.03478
2025- May,Khozama ,280,لحم عجل,لحم عجل مكعبات صغيرة,3.005,146.22593
2025- May,Khozama ,290,لحم عجل,لحم عجل شرائح رفيعة,1,48.66087
2025- May,Khozama ,310,لحم عجل,لحم عجل هريس,1.495,69.927
2025- May,Khozama ,380,لحم بقري,لحم بقر مفروم,1,32.86957
2025- May,Khozama ,530,ضأن,لحم غنم بالكيلو,51.21,2699.22932
2025- May,Khozama ,551,ضأن,كبدة غنم,1.865,87.57391
2025- May,Khozama ,570,ضأن,ريش غنم,3.805,248.15217
2025- May,Khozama ,580,ضأن,موزات غنم,7.52,488.07066
2025- May,Khozama ,620,دجاج,حبة دجاج 800 الدوحة,30,417.3912
2025- May,Khozama ,630,دجاج,حبة دجاج 900 الدوحة,44,750.11754
2025- May,Khozama ,640,دجاج,حبة دجاج 1000 الدوحة,103,1609.0698
2025- May,Khozama ,650,دجاج,حبة دجاج 1100 الدوحة,78,1206.27378
2025- May,Khozama ,660,دجاج,حبة دجاج 1200 الدوحة,22,330
2025- May,Khozama ,710,دجاج,طبق صدور دجاج الدوحة 500جم,7,127.82609
2025- May,Khozama ,740,دجاج,افخاذ دجاج طازجة 500جم الدوحة,24,184.30442
2025- May,Khozama ,910,دجاج,حبة دجاج 900 التقى,59,969.7456
2025- May,Khozama ,920,دجاج,حبة دجاج 1000 التقى,80,1365.58984
2025- May,Khozama ,930,دجاج,حبة دجاج 1100 التقى,41,722.5149
2025- May,Khozama ,1060,دجاج,صدور دجاج نعمة,203.53,7421.04996
2025- May,Khozama ,1070,دجاج,طبق صدور دجاج نعمة 450 جم,23,333.04356
2025- May,Khozama ,1080,دجاج,فخذ وساق دجاج نعمة,10.295,125.13318
2025- May,Khozama ,1150,لحم حاشي,لحم حاشي بالعظم,2.215,70.38211
2025- May,Khozama ,1170,لحم عجل,برجر الشواء 100g,97,2329.55171
2025- May,Khozama ,1180,لحم عجل,برجر الشواء 150g,42,1376.39796
2025- May,Khozama ,1190,لحم عجل,برجر الكيجن,58,1148.04575
2025- May,Khozama ,1200,لحم عجل,برجر الدونر,71,1707.62361
2025- May,Khozama ,1210,لحم عجل,برجر خالي الدهون,37,791.15657
2025- May,Khozama ,1220,لحم عجل,كباب لحم عجل,64,1363.40222
2025- May,Khozama ,1240,لحم عجل,شاورما لحم,75,1548.91275
2025- May,Khozama ,1250,لحم عجل,كرات لحم,68,1545.78282
2025- May,Khozama ,1260,لحم عجل,كفتة السوق لحم,107,2064.41346
2025- May,Khozama ,1270,دجاج,صدور دجاج بالخردل والأعشاب,78,1297.23235
2025- May,Khozama ,1280,دجاج,صدور دجاج تندوري,91,1482.88063
2025- May,Khozama ,1290,دجاج,صدور دجاج إيطالي,78,1301.58453
2025- May,Khozama ,1300,دجاج,مسحب أفخاذ تندوري,37,603.26095
2025- May,Khozama ,1310,دجاج,شاورما دجاج,37,601.30442
2025- May,Khozama ,1320,دجاج,فاهيتا دجاج,62,1007.28274
2025- May,Khozama ,1330,دجاج,صدور دجاج كرسبي بهارات إيطالية,38,618.75008
2025- May,Khozama ,1340,دجاج,صدور دجاج كرسبي بهارات الكيجن,61,986.41318
2025- May,Khozama ,1350,دجاج,برجر الدجاج,95,1639.2743
2025- May,Khozama ,1370,دجاج,كباب الدجاج,32,522.26085
2025- May,Khozama ,1380,دجاج,جوجه كباب,16,242.01093
2025- May,Khozama ,1390,دجاج,أوصال دجاج بهارات الشواء,70,1150.18255
2025- May,Khozama ,1400,دجاج,كفتة السوق دجاج,66,1183.21947
2025- May,Khozama ,1410,دجاج,مسالا الدجاج,26,400.17401
2025- May,Khozama ,1490,منتجات اخرى,بهارات حارة,1,10.75652
2025- May,Khozama ,1530,منتجات اخرى,الفلفل الاسود,3,46.69566
2025- May,Khozama ,1540,منتجات اخرى,بهارات كل يوم,15,161.3478
2025- May,Khozama ,1550,منتجات اخرى,ملح الهملايا,4,39.79912
2025- May,Khozama ,1560,منتجات اخرى,ملح الهملايا 390ج,1,16.30435
2025- May,Khozama ,1600,منتجات اخرى,خبز البريوش,3,16.95651
2025- May,Khozama ,1620,منتجات اخرى,فلفل اسود كامل 155 جرام,1,24.13043
2025- May,Khozama ,1441,منتجات اخرى,صلصة بيري بيري,7,146.08699
2025- May,Khozama ,1442,منتجات اخرى,صلصة هلابينو,3,62.60871
2025- May,Khozama ,1444,منتجات اخرى,بهار الروزماري والزيتون,1,16.47826
2025- May,Tarout,20000000101,لحم عجل,YOUNG VEAL MEAT KG,25.01,1037.52
2025- May,Tarout,20000000201,لحم عجل,YOUNG VEAL MEAT WITH BONE KG,63.374,2137.51
2025- May,Tarout,20000001801,لحم عجل,VEAL MEAT KG,14.486,677.56
2025- May,Tarout,20000001901,لحم عجل,VEAL MEAT WITH BONE KG,90.357,3117.68
2025- May,Tarout,20000002101,لحم عجل,MINCED VEAL MEAT KG,13.752,582.85
2025- May,Tarout,20000002301,لحم عجل,VEAL LIVER KG,1.808,82.3
2025- May,Tarout,20000003501,لحم بقري,BEEF MEAT KG,15.24,569.86
2025- May,Tarout,20000003801,لحم بقري,MINCED BEEF MEAT KG,15.748,575.14
2025- May,Tarout,20000005301,ضأن,LAMB MEAT KG,24.832,1237.45
2025- May,Tarout,20000005601,ضأن,LAMB LIVER KG,1.502,70.53
2025- May,Tarout,20000006001,دجاج,CHICKEN 700G DOHA,1,12.61
2025- May,Tarout,20000006101,دجاج,CHICKEN 800G DOHA,2,27.38
2025- May,Tarout,20000006201,دجاج,CHICKEN 900G DOHA,16.998,249.29
2025- May,Tarout,20000006301,دجاج,CHICKEN 1000G DOHA,41.995,617.98
2025- May,Tarout,20000006401,دجاج,CHICKEN 1100G DOHA,65.004,981.35
2025- May,Tarout,20000006501,دجاج,CHICKEN 1200G DOHA,20,300
2025- May,Tarout,20000007001,دجاج,CHICKEN BREASTS PLATE DOHA 500,75.035,1221.99
2025- May,Tarout,20000007301,دجاج,FRESH WHOLE LEG A TRAY 500G,49.791,322.26
2025- May,Tarout,20000007401,دجاج,FRESH WHOLE LEG A TRAY 1000G,26.992,376.7
2025- May,Tarout,20000007901,دجاج,FRESH LIVERS A TRAY 500G DOHA,12,57.36
2025- May,Tarout,20000008901,دجاج,CHICKEN 900G TOQA,36,499.32
2025- May,Tarout,20000009001,دجاج,CHICKEN 1000G TOQA,46.998,692.76
2025- May,Tarout,20000009101,دجاج,CHICKEN 1100G TOQA,65,975
2025- May,Tarout,20000009601,دجاج,NIAMAH CHICKEN BREAST KG,49.614,1811.98
2025- May,Tarout,20000009801,دجاج,NIAMAH CHICKEN WHOLE LEGS KG,57.982,705.67
2025- May,Tarout,20000009901,دجاج,NIAMAH CHICKEN WHOLE LEGS PLAT,225.433,1359.79
2025- May,Tarout,20000010201,دجاج,CHICKEN WINGS DOHA PLATE KG,49.351,293.61
2025- May,Tarout,20000010501,لحم حاشي,CAMEL MEAT WITH BONE KG,88.584,2716.88
2025- May,Tarout,20000010601,لحم حاشي,CAMEL MEAT WITHOUT BONE KG,4.152,169.66
2025- May,Tarout,20000010701,لحم عجل,BURGER CLASSIC 100G,5.87,125.88
2025- May,Tarout,20000010901,لحم عجل,BURGER CAJUN,17,316.03
2025- May,Tarout,20000011001,لحم عجل,DONER KEBEB BURGER,65,1579.5
2025- May,Tarout,20000011201,لحم عجل,VEAL KEBAB,26.739,530.47
2025- May,Tarout,20000011401,لحم عجل,VEAL SHAWARMA,35.483,647.26
2025- May,Tarout,20000011601,لحم عجل,MEAT BALLS KOFTA,29.87,545.22
2025- May,Tarout,20000011701,دجاج,CHICKEN BREASTS MUSTURED & HER,29.74,476.04
2025- May,Tarout,20000011801,دجاج,CHICKEN BREAST TANDORI,34,491.68
2025- May,Tarout,20000011901,دجاج,CHICKEN BREAST ITALIAN,4,58.24
2025- May,Tarout,20000012201,دجاج,CHICKEN FAJITAS,17.607,255.06
2025- May,Tarout,20000012501,دجاج,CHICKEN BURGER,34.019,569.5
2025- May,Tarout,20000013001,دجاج,CHICKEN BALLS KOFTA,15,273.3
2025- May,Tarout,20000013201,لحم بقري,BEEF BURGER,15,300
2025- May,Tarout,20000014901,دجاج,FRESH CHICKEN  1000G A GRADE,3.688,55.32
2025- May,Tarout,20000015401,دجاج,BREAST BLSL FRESH 450G SFT,5.964,82.98
2025- May,Saihat,20000000101,لحم عجل,YOUNG VEAL MEAT KG,99.45,4401.91
2025- May,Saihat,20000000201,لحم عجل,YOUNG VEAL MEAT WITH BONE KG,105.231,3544.12
2025- May,Saihat,20000000401,لحم عجل,MINCED YOUNG VEAL MEAT KG,0.27,13.02
2025- May,Saihat,20000000601,لحم عجل,YOUNG VEAL LIVER KG,15.352,650.66
2025- May,Saihat,20000000901,لحم عجل,YOUNG VEAL SHANKS WITHOUT BONE,3.34,161.06
2025- May,Saihat,20000001401,لحم عجل,HARIES YOUNG VEAL MEAT KG,0.51,27.9
2025- May,Saihat,20000001801,لحم عجل,VEAL MEAT KG,46.182,2159.88
2025- May,Saihat,20000001901,لحم عجل,VEAL MEAT WITH BONE KG,113.68,3922.2
2025- May,Saihat,20000002101,لحم عجل,MINCED VEAL MEAT KG,4.462,189.12
2025- May,Saihat,20000003601,لحم بقري,BEEF MEAT WITH BONE KG,11.15,329.66
2025- May,Saihat,20000003801,لحم بقري,MINCED BEEF MEAT KG,48.084,1756.52
2025- May,Saihat,20000003901,لحم بقري,MINCED BEEF MEAT LOW FAT KG,3.49,139.6
2025- May,Saihat,20000005301,ضأن,LAMB MEAT KG,13.278,660.63
2025- May,Saihat,20000005601,ضأن,LAMB LIVER KG,1.292,60.67
2025- May,Saihat,20000006101,دجاج,CHICKEN 800G DOHA,9.998,136.86
2025- May,Saihat,20000006201,دجاج,CHICKEN 900G DOHA,151.991,2234.61
2025- May,Saihat,20000006301,دجاج,CHICKEN 1000G DOHA,120.998,1793.44
2025- May,Saihat,20000006401,دجاج,CHICKEN 1100G DOHA,117.966,1784.84
2025- May,Saihat,20000006501,دجاج,CHICKEN 1200G DOHA,9,135
2025- May,Saihat,20000007001,دجاج,CHICKEN BREASTS PLATE DOHA 500,61.87,1010.24
2025- May,Saihat,20000007301,دجاج,FRESH WHOLE LEG A TRAY 500G,21.965,135.39
2025- May,Saihat,20000007401,دجاج,FRESH WHOLE LEG A TRAY 1000G,40.059,471.85
2025- May,Saihat,20000007501,دجاج,FRESH DRUMSTICK A TRAY 500G,21,210
2025- May,Saihat,20000007901,دجاج,FRESH LIVERS A TRAY 500G DOHA,8,38.24
2025- May,Saihat,20000008901,دجاج,CHICKEN 900G TOQA,258.997,3592.3
2025- May,Saihat,20000009001,دجاج,CHICKEN 1000G TOQA,128.995,1901.41
2025- May,Saihat,20000009101,دجاج,CHICKEN 1100G TOQA,93,1395
2025- May,Saihat,20000009201,دجاج,CHICKEN 1200G TOQA,1,15.87
2025- May,Saihat,20000009401,دجاج,CHICKEN BREASTS PLATE TOQA500G,91.004,1503.38
2025- May,Saihat,20000009601,دجاج,NIAMAH CHICKEN BREAST KG,151.618,5537.58
2025- May,Saihat,20000009801,دجاج,NIAMAH CHICKEN WHOLE LEGS KG,94.215,1146.56
2025- May,Saihat,20000009901,دجاج,NIAMAH CHICKEN WHOLE LEGS PLAT,204.721,1130.39
2025- May,Saihat,20000010201,دجاج,CHICKEN WINGS DOHA PLATE KG,60.327,357.02
2025- May,Saihat,20000010501,لحم حاشي,CAMEL MEAT WITH BONE KG,69.158,2094.13
2025- May,Saihat,20000010601,لحم حاشي,CAMEL MEAT WITHOUT BONE KG,14.63,597.71
2025- May,Saihat,20000010701,لحم عجل,BURGER CLASSIC 100G,41.74,950.46
2025- May,Saihat,20000010901,لحم عجل,BURGER CAJUN,31.48,597.67
2025- May,Saihat,20000011001,لحم عجل,DONER KEBEB BURGER,39,947.7
2025- May,Saihat,20000011201,لحم عجل,VEAL KEBAB,15.869,310.6
2025- May,Saihat,20000011401,لحم عجل,VEAL SHAWARMA,22.656,439.35
2025- May,Saihat,20000011601,لحم عجل,MEAT BALLS KOFTA,22.35,422.37
2025- May,Saihat,20000011701,دجاج,CHICKEN BREASTS MUSTURED & HER,38.35,600.54
2025- May,Saihat,20000011801,دجاج,CHICKEN BREAST TANDORI,33.072,491.11
2025- May,Saihat,20000011901,دجاج,CHICKEN BREAST ITALIAN,14.09,218.4
2025- May,Saihat,20000012101,دجاج,CHICKEN SHAWARMA,12,195.6
2025- May,Saihat,20000012201,دجاج,CHICKEN FAJITAS,34.151,515.87
2025- May,Saihat,20000012501,دجاج,CHICKEN BURGER,48.607,830.9
2025- May,Saihat,20000012701,دجاج,CHICKEN KEBAB,6,100.44
2025- May,Saihat,20000013001,دجاج,CHICKEN BALLS KOFTA,21,382.62
2025- May,Saihat,20000013101,دجاج,CHICKEN MASALA,3.454,54.75
2025- May,Saihat,20000013201,لحم بقري,BEEF BURGER,29,580
2025- May,Saihat,20000014101,لحم عجل,TAIL KG,0.82,14.26
2025- May,Saihat,20000014201,لحم عجل,HEART & KIDNEY KG,1.041,13.57
2025- May,Saihat,20000014501,لحم حاشي,CAMEL LIVER KG,4.718,82.05
2025- May,Saihat,20000014801,دجاج,FRESH CHICKEN  900G A GRADE,27.992,407.59
2025- May,Saihat,20000014901,دجاج,FRESH CHICKEN  1000G A GRADE,15,225
2025- May,Saihat,20000015401,دجاج,BREAST BLSL FRESH 450G SFT,12.983,180.61
2025- May,Saihat,20000015501,دجاج,FRESH LEGS SMALL TRAY 450G,2,12.08
2025- May,Shate,20000000101,لحم عجل,YOUNG VEAL MEAT KG,55.918,2326.72
2025- May,Shate,20000000201,لحم عجل,YOUNG VEAL MEAT WITH BONE KG,129.633,4290.37
2025- May,Shate,20000000601,لحم عجل,YOUNG VEAL LIVER KG,7.99,338.63
2025- May,Shate,20000001801,لحم عجل,VEAL MEAT KG,53.41,2498.22
2025- May,Shate,20000001901,لحم عجل,VEAL MEAT WITH BONE KG,76.495,2639.37
2025- May,Shate,20000002101,لحم عجل,MINCED VEAL MEAT KG,31.07,1316.99
2025- May,Shate,20000003501,لحم بقري,BEEF MEAT KG,3.076,115.01
2025- May,Shate,20000003601,لحم بقري,BEEF MEAT WITH BONE KG,0.844,24.95
2025- May,Shate,20000003801,لحم بقري,MINCED BEEF MEAT KG,90.766,3314.95
2025- May,Shate,20000004101,لحم بقري,BEEF LIVER KG,8.178,270.24
2025- May,Shate,20000005301,ضأن,LAMB MEAT KG,24.502,1223.88
2025- May,Shate,20000006201,دجاج,CHICKEN 900G DOHA,65.992,966.98
2025- May,Shate,20000006301,دجاج,CHICKEN 1000G DOHA,141.599,2106.36
2025- May,Shate,20000006401,دجاج,CHICKEN 1100G DOHA,221.898,3342.49
2025- May,Shate,20000006501,دجاج,CHICKEN 1200G DOHA,35.087,526.3
2025- May,Shate,20000006901,دجاج,CHICKEN WINGS DOHA PLATE 500G,6,26.1
2025- May,Shate,20000007001,دجاج,CHICKEN BREASTS PLATE DOHA 500,131.869,2154.59
2025- May,Shate,20000007201,دجاج,FRESH MINCHED MEAT A TRAY 500G,2,24.34
2025- May,Shate,20000007301,دجاج,FRESH WHOLE LEG A TRAY 500G,51.239,364.61
2025- May,Shate,20000007401,دجاج,FRESH WHOLE LEG A TRAY 1000G,83.654,956.48
2025- May,Shate,20000007501,دجاج,FRESH DRUMSTICK A TRAY 500G,2,20
2025- May,Shate,20000007901,دجاج,FRESH LIVERS A TRAY 500G DOHA,37.008,176.9
2025- May,Shate,20000008901,دجاج,CHICKEN 900G TOQA,92,1276.04
2025- May,Shate,20000009001,دجاج,CHICKEN 1000G TOQA,164.998,2432.08
2025- May,Shate,20000009101,دجاج,CHICKEN 1100G TOQA,128,1920
2025- May,Shate,20000009201,دجاج,CHICKEN 1200G TOQA,1,15.87
2025- May,Shate,20000009401,دجاج,CHICKEN BREASTS PLATE TOQA500G,210.013,3469.34
2025- May,Shate,20000009601,دجاج,NIAMAH CHICKEN BREAST KG,72.328,2641.46
2025- May,Shate,20000009801,دجاج,NIAMAH CHICKEN WHOLE LEGS KG,33.288,405.11
2025- May,Shate,20000009901,دجاج,NIAMAH CHICKEN WHOLE LEGS PLAT,316.956,1687.8
2025- May,Shate,20000010201,دجاج,CHICKEN WINGS DOHA PLATE KG,76.211,452.88
2025- May,Shate,20000010501,لحم حاشي,CAMEL MEAT WITH BONE KG,53.583,1619.65
2025- May,Shate,20000010601,لحم حاشي,CAMEL MEAT WITHOUT BONE KG,7.656,312.84
2025- May,Shate,20000010701,لحم عجل,BURGER CLASSIC 100G,77.006,1725.78
2025- May,Shate,20000010901,لحم عجل,BURGER CAJUN,79.002,1538.38
2025- May,Shate,20000011001,لحم عجل,DONER KEBEB BURGER,96,2332.91
2025- May,Shate,20000011201,لحم عجل,VEAL KEBAB,39.869,815.84
2025- May,Shate,20000011401,لحم عجل,VEAL SHAWARMA,45.204,858.01
2025- May,Shate,20000011601,لحم عجل,MEAT BALLS KOFTA,57.737,1041.63
2025- May,Shate,20000011701,دجاج,CHICKEN BREASTS MUSTURED & HER,58.449,931.67
